Cont1,Cont2,Cont3,Cont4,Cont5,Cont6,Cont7,Cont8,Cont9,Cont10
55,0,95,0,38,-5,41,44,16,4
56,0,95,-2,44,12,51,42,2,1
37,0,95,-6,26,-5,60.0,44,12,1
37,0,80,2,12,0,51,44,24,1
37,0,77,0,28,-23,40,48,8,1
55,0,95,0,46,14,40,44,2,1
37,0,95,0,6,-30,43,75,2,1
37,0,76,0,26,-13,40,44,10,1
37,0,92,0,16,0,51,76,22,1
55,0,76,0,-24,-30,21,51,82,4
56,0,81,5,-22,0,51,51,80,1
45,0,77,0,44,-13,51,44,2,1
59,0,86,-4,56,-16,27.0,44,2,1
43,0,81,-7,42,-7,37,39,2,1
55,0,86,0,44,-4,30.0,44,2,1
56,-1,95,0,18,0,67.0,86,18,1
56,0,95,5,44,-5,49.0,44,2,1
55,-1,95,0,28,14,22,44,26,4
37,0,95,0,34,44,68.0,51,4,1
42,1,95,-2,42,-5,45,51,2,1
45,0,95,0,44,-5,42,51,2,1
55,-1,95,0,46,44,42,44,2,4
51,0,95,0,44,44,37,44,0,1
37,0,77,-1,16,0,51,44,22,1
42,1,79,0,42,0,37,44,0,1
56,0,81,0,42,0,38,39,2,1
37,0,95,0,34,0,45,48,2,1
37,0,95,0,36,0,65.0,44,2,1
38,0,95,0,34,-7,65.0,44,4,1
37,0,95,0,36,-6,51,46,2,1
49,0,95,0,46,-13,58.0,44,2,1
55,-4,95,0,44,0,41,51,4,4
56,5,95,0,44,-14,52.0,51,2,1
82,0,95,0,-10,-29.0,3,44,2,1
53,0,77,0,44,0,25,51,2,1
56,0,95,0,46,30,41,44,10,4
47,-4,81,0,46,-5,35.0,44,0,1
58,-4,86,0,56,0,29.0,44,0,1
56,1,95,0,56,44,33.0,44,0,1
56,0,95,-6,38,-5,51,44,2,1
52,0,80,6,44,0,28.0,44,0,1
37,0,95,14,28,0,69.0,78,8,1
45,0,83,0,44,-11,37,39,2,1
39,0,77,3,38,0,39,39,0,1
56,0,95,0,56,-23,49.0,44,2,1
55,0,92,0,44,0,36,44,60.0,1
46,-1,95,0,46,0,51,39,0,1
83,0,95,0,44,4,4,128.0,124.0,5
37,0,95,0,30,44,53.0,59,6,1
56,0,95,0,38,25,69.0,44,0,1
37,0,78,2,44,-5,41,44,22,1
44,-1,76,-3,44,44,32.0,44,2,1
44,0,95,0,44,2,33.0,51,0,1
56,1,79,0,38,-27.0,51,41,2,1
56,1,86,0,-10,-5,51,44,92,5
56,0,83,0,44,0,38,39,0,1
51,1,78,0,44,38,27.0,44,0,1
37,0,75,0,26,-5,38,44,10,1
48,0,78,0,46,0,30.0,44,2,1
55,0,95,0,44,44,51,44,12,4
37,0,77,0,0,-5,40,44,36,1
43,0,79,2,44,-5,35.0,44,0,1
42,-1,76,0,42,-5,51,44,2,1
39,4,95,0,38,0,67.0,44,0,1
46,1,95,0,46,5,41,41,0,1
55,0,77,0,44,-11,21,44,76,4
37,0,80,0,28,0,43,44,8,1
37,0,78,0,-4,-10,51,44,42,1
45,0,76,0,44,44,51,44,0,1
51,0,95,0,50,0,34.0,44,2,1
44,4,81,0,42,-14,51,51,2,1
56,0,77,0,-6,-5,21,85,2,4
55,0,95,0,46,-5,41,44,8,4
56,1,76,2,44,0,51,44,2,1
50,0,95,0,50,0,40,41,0,1
56,0,95,0,44,-7,40,44,4,4
44,0,77,0,44,0,34.0,44,0,1
44,2,78,0,44,44,34.0,44,0,1
85,0,95,-1,6,-4,3,44,80,1
80,-4,84,0,44,0,4,112.0,2,1
48,-2,81,0,46,-2,33.0,44,2,1
37,0,81,0,28,-21.0,45,44,8,1
56,0,95,-2,44,44,38,44,0,1
45,0,80,0,44,0,35.0,44,2,1
45,-1,95,0,44,-13,51,44,2,1
79,0,83,-4,44,0,4,129.0,126.0,1
55,0,78,0,44,-22,23,44,12,4
45,-3,76,0,46,44,30.0,44,0,1
56,0,95,-1,46,0,37,39,2,1
57,-3,95,-2,56,0,49.0,44,0,1
56,0,77,-3,8,0,40,51,28,1
56,0,78,0,42,-5,22,44,14,4
55,4,81,0,44,0,25,44,2,1
53,0,81,0,44,-8,28.0,51,2,1
37,0,77,0,0,-4,40,44,36,1
41,-1,77,0,42,6,36,44,0,1
45,0,83,0,46,-5,37,51,0,1
57,1,81,4,56,0,24,44,0,1
37,0,79,0,34,-5,43,46,2,1
37,4,95,-4,34,0,45,51,4,1
55,0,95,0,10,0,37,82,46,4
43,0,95,0,42,-20.0,42,44,2,1
56,0,77,0,-2,5,21,44,58,4
53,-3,83,0,44,0,30.0,44,0,1
56,3,77,0,46,0,28.0,44,2,1
37,0,95,1,24,-4,51,59,14,1
37,0,77,6,26,0,40,44,10,1
56,0,84,-3,44,-1,51,44,2,1
82,5,86,5,-2,0,3,44,2,5
56,-2,92,0,56,4,36,44,0,1
44,0,81,0,44,4,38,44,2,1
57,0,95,-3,44,-5,31.0,44,0,1
44,-4,81,-2,44,1,37,44,0,1
49,0,76,-2,44,-20.0,27.0,44,2,1
41,0,77,0,42,1,36,44,0,1
56,1,95,0,24,5,52.0,44,14,1
37,0,77,0,12,-5,40,44,24,1
37,0,76,0,44,44,51,44,0,1
51,0,95,0,50,-12,51,42,2,1
37,0,95,-2,28,0,67.0,76,8,1
46,4,86,0,46,-5,40,39,0,1
37,0,95,0,44,44,58.0,44,26,1
37,0,79,0,30,44,43,48,6,1
37,0,95,0,20,-22,67.0,44,16,1
52,0,78,-2,44,-3,26,44,0,1
55,0,79,0,10,-8,23,44,46,4
55,0,95,0,44,44,42,44,2,1
57,1,95,1,56,-5,30.0,44,0,1
82,1,95,0,-22,6,4,109.0,106.0,5
38,0,76,0,36,-27.0,38,44,2,1
53,0,95,0,44,-20.0,29.0,44,2,1
56,0,95,-7,50,0,40,46,6,4
49,1,95,0,44,44,33.0,44,0,1
55,0,95,0,44,-1,26,123,96,4
55,3,77,0,26,0,22,44,30,4
43,0,83,0,44,0,39,41,2,1
43,0,81,0,44,44,38,44,0,1
37,0,95,0,10,24,55.0,82,2,1
46,0,77,-1,44,-5,32.0,44,2,1
46,0,81,0,44,-15,35.0,44,2,1
55,0,92,0,44,6,37,59,22,4
45,4,81,0,44,-3,36,44,2,1
41,0,79,2,38,0,38,44,2,1
44,2,95,0,44,0,41,41,0,1
54,0,83,-2,44,0,28.0,44,0,1
45,-2,95,0,44,-5,40,41,2,1
37,0,95,-1,18,0,66,86,20,1
47,0,84,-4,46,0,38,44,0,1
43,-4,77,0,44,44,34.0,44,0,1
37,0,76,0,44,44,51,44,0,1
56,0,75,0,20,-3,38,44,16,1
56,0,95,0,44,-5,29.0,44,2,1
41,0,76,0,42,-5,35.0,44,2,1
37,0,103,0,44,-5,66,85,18,1
37,0,78,0,0,-4,42,51,36,1
40,1,95,0,38,-5,57.0,59,2,1
41,0,79,0,38,-5,38,44,2,1
56,5,95,0,38,-2,42,59,18,4
56,-1,86,0,56,0,51,44,0,1
55,0,95,0,44,0,41,44,4,4
51,0,95,0,44,44,36,51,0,1
41,0,95,0,42,44,59.0,59,0,1
41,0,81,0,42,12,41,51,0,1
55,0,77,0,44,-14,21,44,76,4
37,0,95,0,10,44,40,44,26,1
51,0,83,4,50,-3,32.0,44,2,1
55,0,77,-4,10,1,22,44,46,4
48,3,95,0,46,0,39,41,2,1
55,0,95,0,42,-5,41,44,2,1
102,2,103,0,44,-21.0,1,51,32,5
47,2,95,1,46,0,41,41,0,1
77,2,95,5,-42,-5,5,126.0,122.0,5
45,0,95,0,44,-5,51,44,2,1
37,0,79,8,-6,-5,42,51,44,1
37,-1,95,0,-2,-5,40,44,40,1
56,0,77,0,10,5,22,44,46,4
37,0,81,5,44,0,43,44,2,1
55,0,77,-1,28,-14,21,48,28,1
56,0,95,0,44,44,1,44,28,1
45,0,80,-4,44,0,35.0,51,2,1
56,5,95,0,44,-5,40,44,14,4
51,0,95,0,50,-5,51,44,2,1
55,0,79,0,44,-5,23,44,2,1
56,0,95,5,34,0,72.0,75,4,1
55,1,95,0,56,44,35.0,44,0,1
56,0,95,0,56,14,31.0,51,0,1
41,0,76,0,38,-20.0,35.0,44,2,1
37,0,95,0,36,0,63.0,44,2,1
55,-1,95,4,50,6,51,51,2,1
38,0,92,2,16,12,54.0,44,22,1
56,0,95,0,46,-9,51,44,8,4
45,-1,95,0,46,44,37,44,0,1
56,0,95,6,44,0,51,44,18,4
55,0,92,0,26,-25.0,36,44,2,1
56,0,78,0,42,-19,22,44,14,4
47,0,95,-2,46,-4,34.0,44,2,1
37,0,95,0,24,4,69.0,82,14,1
37,0,79,0,26,44,42,51,10,1
51,0,95,0,50,-19,36,44,2,1
56,-1,95,0,44,-5,46,45,0,1
53,0,86,0,44,-5,33.0,44,0,1
56,1,86,0,46,0,39,39,2,1
53,0,95,0,44,12,51,44,0,1
56,0,95,0,44,6,40,48,8,1
37,0,79,-6,20,-13,43,59,16,1
44,0,80,0,42,-17,36,39,2,1
56,-3,78,0,-4,0,22,51,62.0,4
46,1,86,0,46,12,40,39,2,1
37,0,95,0,26,-5,67.0,78,12,1
37,0,86,0,36,-11,49.0,44,2,1
83,0,86,0,-4,-5,3,44,88.0,5
81,2,84,0,-14,-13,3,100,96,5
56,-4,95,0,44,-4,49.0,44,2,1
55,-5,77,0,0,0,22,44,56,4
45,0,86,-1,46,30,51,39,0,1
37,0,95,0,26,0,71.0,44,12,1
42,3,79,2,42,0,51,44,2,1
55,0,77,0,20,-17,22,44,34,4
56,-1,86,0,56,44,30.0,44,2,1
56,3,76,1,44,-5,31.0,44,2,1
56,0,95,0,56,-24,28.0,44,2,1
45,-3,95,3,44,0,44,45,0,1
37,0,76,0,24,44,39,44,14,1
44,0,86,0,42,-5,43,45,2,1
55,0,95,3,44,0,41,45,4,4
37,0,95,0,44,-4,60.0,44,16,1
44,4,86,-3,44,20,42,42,0,1
37,0,81,2,36,-18,51,45,2,1
37,0,95,0,8,-25.0,57.0,51,2,1
42,3,83,0,42,0,42,42,0,1
37,2,95,-3,36,0,45,51,2,1
38,-1,77,0,44,0,39,51,0,1
38,0,77,0,38,4,39,44,0,1
37,1,80,0,20,1,43,59,16,1
56,0,86,0,38,-16,45,44,2,1
45,0,86,0,46,0,40,51,0,1
54,2,95,0,44,0,35.0,44,0,1
56,0,77,0,-12,44,51,44,68.0,4
41,0,79,0,42,0,38,44,0,1
43,-2,81,0,42,0,38,44,2,1
56,0,83,2,24,0,46,51,14,1
45,-3,84,0,44,0,39,44,0,1
55,3,86,0,44,0,32.0,44,2,1
37,0,95,0,30,1,69.0,75,2,1
56,0,95,0,44,-5,51,44,2,1
56,1,95,0,50,0,29.0,44,0,1
43,3,95,0,42,0,51.0,44,2,1
37,0,95,0,34,-5,68.0,44,4,1
45,0,95,0,44,-1,31.0,44,2,1
45,-1,81,0,46,4,36,44,0,1
37,0,76,-5,36,0,40,44,0,1
44,0,79,-1,44,0,35.0,44,0,1
56,0,79,0,44,-18,23,51,46,4
37,0,95,0,44,0,59.0,44,4,1
39,-1,81,-2,38,0,41,42,0,1
55,0,95,0,44,6,42,51,2,4
41,0,79,0,38,-15,39,41,2,1
37,0,75,0,18,-16,38,44,18,1
55,0,77,0,44,44,21,44,76,4
43,0,86,0,42,-11,51,44,2,1
37,0,79,0,8,-23,43,44,2,1
56,0,95,0,44,-25.0,41,44,12,4
52,-1,95,3,44,-5,36,44,0,1
56,0,95,0,46,-5,41,44,2,1
55,4,83,0,44,0,28.0,44,2,1
56,0,77,6,-10,0,22,44,66,4
51,0,95,0,44,4,36,44,0,1
44,5,79,0,44,44,35.0,44,0,1
37,0,95,0,18,14,66,86,20,1
43,3,78,4,42,0,35.0,44,2,1
42,1,77,4,42,-5,35.0,44,2,1
43,2,80,0,42,0,51,39,2,1
37,0,77,0,44,-5,41,59,18,1
46,5,95,0,46,0,51,39,0,1
46,0,86,-1,46,0,41,44,0,1
41,0,95,5,44,-8,67.0,44,2,1
37,0,77,0,36,44,51,51,2,1
43,2,81,0,42,0,38,44,2,1
43,0,95,8,42,0,44,46,2,1
55,-1,95,0,44,44,51,51,4,4
56,0,95,0,44,8,40,42,2,1
45,0,95,0,44,-4,42,51,2,1
56,-2,95,0,50,-5,33.0,44,0,1
55,0,76,0,-14,2,21,44,2,4
38,0,95,0,6,-15,52.0,51,32,1
43,-4,95,0,44,44,42,42,2,1
43,1,76,0,42,0,33.0,51,2,1
52,0,95,0,50,-29.0,35.0,44,2,1
37,0,76,0,36,20,38,39,2,1
56,0,81,0,44,-9,25,44,2,1
55,0,77,0,18,-17,22,59,38,4
56,0,79,2,42,8,51,44,0,1
37,0,83,0,8,-5,46,75,2,1
42,0,79,0,42,-4,37,44,2,1
37,0,76,8,28,-10,40,48,2,1
42,5,76,0,42,0,35.0,44,0,1
37,0,79,0,44,-19,42,76,34,1
44,-1,79,0,44,2,35.0,44,0,1
56,3,92,0,44,44,36,44,0,1
55,0,95,0,44,-9,37,44,2,4
41,0,86,-1,38,-15,45,44,2,1
56,0,95,2,42,-16,40,44,14,4
38,4,95,0,38,1,68.0,44,0,1
56,0,81,0,36,-13,43,44,2,1
53,0,86,0,44,-22,33.0,44,2,1
78,0,95,-3,44,0,4,128.0,2,5
49,0,95,0,46,-2,39,41,2,1
49,3,95,0,50,44,36,44,0,1
80,1,95,4,44,6,5,51,122.0,1
49,3,95,0,50,1,29.0,44,0,1
79,0,83,0,44,0,5,130.0,126.0,5
37,0,78,0,44,-1,51,44,28,1
53,4,86,0,44,44,33.0,44,0,1
44,0,95,0,44,8,41,51,2,1
46,0,86,2,44,-30,41,51,2,1
55,0,95,0,2,-15,38,44,52.0,4
43,0,86,0,42,-13,42,44,2,1
37,0,95,0,44,4,42,51,6,1
43,0,77,5,42,0,34.0,44,2,1
58,0,95,-6,56,0,49.0,51,0,1
44,-2,95,0,44,44,51,44,0,1
56,0,78,0,10,-13,22,44,46,4
55,-1,95,-4,44,0,28.0,44,0,1
56,-1,86,0,56,44,30.0,44,0,1
56,0,86,-1,46,21,40,39,0,1
49,0,95,1,50,0,39,39,0,1
56,0,77,1,-4,-8,21,82,62.0,4
37,0,77,-2,16,-5,41,44,22,1
56,0,95,0,30,-11,37,44,2,1
37,0,76,0,30,-25.0,40,45,2,1
56,0,79,5,44,0,42,82,40,1
56,0,95,0,44,-5,40,44,4,4
56,0,86,2,44,-5,44,44,0,1
55,0,84,-5,44,-5,30.0,44,2,1
41,0,83,-3,38,6,42,51,2,1
44,0,83,0,44,-5,51,39,0,1
51,0,83,-3,44,44,32.0,44,2,1
43,0,95,0,42,-7,45,51,2,1
56,0,92,0,44,-6,51,44,4,4
44,5,78,0,44,44,34.0,44,0,1
102,0,103,0,44,44,1,51,30,5
37,0,76,0,28,-9,39,44,8,1
39,1,95,0,38,0,66,44,0,1
39,-2,83,0,38,0,45,44,0,1
56,0,95,0,38,5,64.0,44,0,1
46,0,95,0,46,-5,51,44,0,1
45,0,86,8,44,-2,41,42,2,1
45,-1,95,0,44,-14,54.0,56,2,1
85,0,95,0,6,0,3,44,80,5
55,-3,95,0,50,0,44,44,6,4
41,2,78,0,42,44,37,44,0,1
39,0,79,8,38,-5,40,41,0,1
55,0,77,0,44,-10,51,105,84,4
49,0,86,0,46,-11,38,44,2,1
56,0,95,0,44,12,26,103,76,4
43,1,76,4,42,0,32.0,51,2,1
40,0,95,3,38,0,47,51,2,1
55,0,77,0,8,0,22,44,48,4
41,0,95,-1,38,-5,45,44,2,1
55,0,78,0,44,-5,23,51,12,1
55,0,83,1,-24,0,27.0,108.0,82,4
51,0,86,0,44,-5,35.0,44,0,1
37,0,95,0,26,26,69.0,44,12,1
53,0,78,2,44,44,25,44,0,1
56,0,76,10,24,0,51,44,14,1
38,1,76,0,38,44,38,51,0,1
66,0,95,0,44,44,51,42,0,1
43,0,76,0,44,44,32.0,44,0,1
38,0,95,0,38,-5,68.0,51,0,1
44,3,95,1,44,-5,43,51,0,1
46,0,95,0,44,44,42,51,0,1
56,-1,77,0,38,44,39,51,0,1
48,0,86,0,46,0,38,39,2,1
46,1,81,0,44,-24,35.0,51,2,1
37,0,79,0,2,0,42,76,2,1
37,0,95,-4,28,2,39,44,8,1
37,0,95,-1,16,-2,51,44,22,1
44,0,81,0,42,-30,37,44,2,1
37,0,80,0,34,0,43,46,2,1
56,5,77,0,42,-5,35.0,44,2,1
41,0,86,0,42,-5,46,45,0,1
56,0,92,0,44,-16,36,44,4,1
46,0,84,0,46,6,38,44,0,1
37,-1,81,-6,38,44,43,42,0,1
56,0,95,0,56,44,40,39,0,1
44,0,95,3,44,0,43,44,0,1
55,0,95,4,44,14,51,51,46,4
58,1,95,6,56,0,28.0,51,0,1
56,0,78,0,44,-23,23,51,52.0,4
102,0,95,-5,44,-7,1,44,2,5
41,0,95,0,38,-3,46,48,2,1
44,-3,76,0,44,5,32.0,44,0,1
56,0,77,1,0,0,22,44,56,4
80,-2,84,0,44,0,51,121.0,116.0,5
104,3,95,0,44,4,1,44,32,5
55,0,95,0,36,14,40,59,20,4
51,0,95,0,50,-22,51.0,44,2,1
37,0,95,5,26,0,68.0,44,12,1
55,0,95,0,44,0,26,44,2,1
38,-3,95,2,28,-5,55.0,44,10,1
56,0,81,0,50,25,51,44,0,1
51,0,95,0,50,-16,36,39,2,1
37,1,77,0,36,0,40,41,0,1
44,5,86,0,44,44,43,51,0,1
37,2,77,3,36,0,40,41,0,1
39,0,77,8,38,0,38,44,0,1
56,0,86,5,56,-5,30.0,44,0,1
42,4,86,0,44,0,44,45,2,1
37,0,76,5,36,12,39,51,2,1
38,4,77,0,44,26,39,51,0,1
85,0,95,0,6,44,4,44,80,5
47,3,84,-4,46,0,37,44,0,1
56,0,95,0,26,-30,45,56,10,1
37,4,79,0,36,0,51,51,2,1
42,3,95,0,42,0,43,44,2,1
37,0,84,0,30,44,47,44,6,1
48,0,95,1,46,0,51,41,2,1
46,1,83,0,46,44,37,44,2,1
56,-3,81,0,38,-5,51,42,2,1
56,0,77,0,46,44,22,51,10,4
37,0,79,0,28,-22,43,44,8,1
56,0,95,0,56,44,34.0,44,2,1
42,0,81,0,42,315.0,39,44,0,1
56,0,77,-1,46,-1,51,44,0,1
73,9,77,0,-42,-8,51,121.0,2,5
37,0,76,0,44,44,40,45,6,1
38,0,95,3,38,0,69.0,44,0,1
40,0,80,-1,38,0,40,51,2,1
85,0,95,0,6,-5,3,44,80,5
37,0,95,0,36,-2,71.0,51,2,1
45,0,95,-1,46,44,42,41,2,1
37,0,95,0,34,44,43,51,2,1
45,3,81,0,44,-2,36,44,2,1
47,0,95,0,46,0,36,44,0,1
56,2,95,0,46,44,42,44,10,4
53,1,86,0,44,14,33.0,44,0,1
41,1,77,0,38,-23,36,39,2,1
46,4,86,0,46,8,40,39,0,1
51,0,95,0,44,-5,37,51,0,1
46,0,95,0,46,1,34.0,44,0,1
39,0,80,-1,38,-5,41,41,0,1
46,0,78,0,46,44,32.0,44,0,1
45,0,86,0,44,-1,40,42,2,1
51,0,81,0,50,-14,30.0,44,2,1
55,0,78,0,12,6,23,44,42,4
46,-3,95,0,46,0,43,42,0,1
43,0,83,0,44,24,39,39,0,1
38,0,95,0,36,-5,69.0,44,2,1
56,-2,84,0,38,-16,44,46,2,1
37,0,95,0,18,-5,59.0,51,18,1
45,0,95,0,46,2,42,41,0,1
45,0,95,0,44,706.0,41,41,0,1
56,-4,95,0,46,0,30.0,44,0,1
37,0,76,0,34,-5,39,42,2,1
47,0,95,2,46,0,44,44,0,1
55,0,79,6,6,0,51,44,50,1
37,0,79,0,36,-6,41,44,2,1
56,0,77,4,44,0,35.0,44,2,1
47,0,80,0,44,0,51,44,0,1
56,0,95,0,44,-23,40,51,12,4
41,0,86,0,44,-17,46,48,2,1
47,0,95,4,46,0,47,48,0,1
76,5,80,0,-42,0,4,124.0,2,1
55,0,95,0,46,44,41,51,8,4
49,-5,77,0,50,4,29.0,44,0,1
48,0,80,-6,46,0,32.0,51,2,1
37,0,76,2,26,-25.0,40,44,10,1
56,5,78,0,44,20,27.0,44,0,1
44,0,81,-1,44,-5,37,51,0,1
56,1,81,0,-6,5,25,44,64.0,4
37,0,95,0,30,-5,69.0,75,6,1
37,0,81,0,-2,0,44,44,40,1
37,0,81,0,12,0,45,44,24,1
40,-1,84,0,38,0,44,46,2,1
58,-2,95,0,56,0,30.0,44,0,1
56,4,95,6,42,1,42,44,14,4
78,2,83,3,44,-5,4,124.0,120,5
39,0,95,1,38,0,47,48,0,1
40,0,95,-1,38,-1,47,51,2,1
46,1,77,0,44,-22,31.0,51,2,1
56,0,84,0,44,44,41,41,2,1
46,0,95,-1,46,0,35.0,51,0,1
46,0,79,0,44,8,34.0,44,2,1
41,0,77,0,38,-8,37,39,2,1
56,0,95,0,42,-7,53.0,44,2,1
42,4,86,0,42,0,44,45,2,1
53,-2,95,0,44,0,51,44,0,1
37,0,80,0,44,-18,43,44,8,1
47,1,86,-2,46,0,39,39,0,1
84,3,95,0,6,0,4,44,80,1
44,0,95,-7,44,2,31.0,44,0,1
56,0,80,0,8,44,24,44,48,4
44,-2,77,0,42,-17,33.0,44,2,1
38,3,75,0,38,-5,37,44,0,1
37,0,95,-7,24,0,69.0,82,14,1
85,1,95,0,-2,-7,3,44,88.0,5
56,0,95,1,44,-5,42,41,0,1
37,0,81,0,28,4,51,44,8,1
43,0,81,0,44,6,37,44,0,1
56,0,77,3,44,0,41,41,2,1
107,0,95,0,44,44,1,44,34,5
37,0,77,1,36,44,40,51,0,1
55,4,77,0,44,0,22,44,2,1
37,0,95,0,18,-3,58.0,44,18,1
39,-3,79,0,38,0,40,44,0,1
79,4,83,0,44,0,51,112.0,108.0,1
46,0,95,1,44,-5,63.0,44,0,1
37,0,95,-6,20,0,59.0,75,16,1
37,0,95,0,8,1,41,51,30,1
45,0,79,0,44,-5,51,51,2,1
56,0,95,0,46,44,40,44,10,4
56,0,78,0,42,-9,22,44,14,4
56,0,81,0,-6,-5,25,44,64.0,4
53,-1,81,0,44,5,27.0,44,0,1
37,0,95,-1,30,14,64.0,44,6,1
56,-1,78,-5,8,-13,51,44,48,4
56,0,95,0,44,-25.0,21,44,76,4
59,0,95,0,44,44,51,48,0,1
38,-5,81,0,38,-5,42,51,0,1
56,1,95,0,6,6,3,44,80,5
56,0,78,3,24,-3,22,44,2,1
41,0,81,1,42,4,39,39,0,1
37,-1,95,0,38,44,60.0,59,0,1
37,0,78,0,0,-23,51,78,36,1
55,0,76,-1,-22,-4,21,44,2,4
86,2,95,0,8,0,3,81,78,5
42,0,95,0,42,0,58.0,59,0,1
37,0,95,0,26,-30,69.0,44,12,1
56,4,95,0,-4,0,24,85,62.0,4
48,-2,95,0,46,0,34.0,51,2,1
37,0,80,0,8,44,43,44,30,1
53,-3,95,-7,44,0,32.0,44,0,1
49,0,86,0,46,-3,51,44,2,1
56,0,95,0,44,6,4,128.0,124.0,5
46,0,76,-7,46,0,29.0,51,0,1
56,0,95,4,50,0,41,48,6,4
49,2,80,0,50,0,31.0,44,2,1
45,1,76,0,44,-1,30.0,51,2,1
42,0,95,3,42,0,55.0,44,0,1
55,-1,79,-6,18,-14,23,51,38,4
64,1,95,2,44,0,49.0,44,2,1
57,-1,92,8,56,0,34.0,44,0,1
37,0,81,0,36,-1,43,44,2,1
56,0,95,0,56,12,33.0,44,0,1
56,0,95,6,44,0,42,42,0,1
56,0,81,0,44,12,25,51,62.0,4
49,0,79,6,44,-5,30.0,51,0,1
51,0,86,0,44,1,35.0,44,0,1
37,0,95,2,18,0,67.0,86,18,1
37,0,77,0,-22,2,40,51,60.0,1
38,0,95,0,8,8,51,82,30,1
37,0,77,3,30,12,41,46,6,1
55,0,80,4,44,-5,25,59,34,4
37,4,95,-3,28,0,51,44,8,1
39,-1,76,-3,38,-5,37,44,0,1
84,0,86,-3,-4,0,3,51,88.0,1
103,3,95,0,44,0,1,44,2,5
37,0,95,-6,16,-11,58.0,44,22,1
53,0,95,0,44,44,50.0,44,0,1
55,0,78,0,18,44,23,51,38,4
37,0,81,-8,34,0,43,44,4,1
39,0,76,-6,38,0,37,44,0,1
55,1,77,0,-22,0,21,100,78,4
46,0,83,0,44,-15,37,39,2,1
55,0,77,0,44,44,22,51,12,4
56,0,95,5,-4,-5,36,51,2,4
56,-2,95,0,44,0,42,46,4,4
56,-1,95,-4,46,-12,51,44,2,1
41,-2,95,0,38,-16,39,41,2,1
56,-1,76,0,38,4,39,44,0,1
43,0,86,0,44,44,43,51,2,1
56,0,76,0,-2,24,20.0,44,58,4
56,-1,95,0,44,5,40,44,4,1
37,0,95,0,20,21,51,44,16,1
37,0,92,2,6,0,54.0,51,32,1
37,0,79,0,16,44,42,51,2,1
53,0,78,0,44,5,25,44,0,1
82,0,86,0,44,0,5,128.0,124.0,5
40,0,79,0,38,0,39,41,2,1
45,-2,79,0,44,-5,33.0,44,2,1
54,0,95,8,44,0,54.0,51,0,1
37,-1,75,0,20,-7,51,44,16,1
56,0,79,0,42,-5,35.0,44,2,1
43,0,80,-4,42,-10,37,51,2,1
42,-3,95,0,44,0,63.0,44,2,1
37,0,77,0,-22,14,41,101.0,60.0,1
55,0,95,-17,0,0,19.0,44,54.0,4
49,0,95,0,46,0,28.0,44,2,1
49,0,95,1,50,44,46,46,0,1
56,0,95,0,46,44,41,44,2,4
52,4,86,0,44,-5,34.0,44,0,1
55,-5,95,0,56,44,51,51,0,1
56,0,77,0,-30,-20.0,22,108.0,86,4
44,0,83,0,42,-17,39,51,2,1
44,0,95,5,44,44,41,41,0,1
44,2,86,0,44,44,43,42,0,1
81,4,95,1,44,5,4,127.0,2,5
56,0,95,0,50,0,51,48,6,4
41,2,86,0,38,-4,45,51,2,1
37,0,95,0,16,-29.0,69.0,51,2,1
56,0,95,0,42,-5,40,44,14,4
83,0,86,-3,-4,8,3,44,88.0,5
56,-2,95,0,46,44,48.0,44,0,1
55,0,83,-1,44,0,28.0,44,0,1
56,0,95,0,44,-9,26,44,68.0,4
44,0,79,-5,44,5,35.0,44,2,1
37,0,95,3,34,-1,71.0,75,4,1
56,0,92,0,0,5,36,51,56,1
82,0,86,0,44,5,4,51,124.0,1
37,0,77,-7,-10,4,40,44,46,1
56,0,81,-3,-4,0,45,86,42,1
37,0,79,0,8,0,51,51,30,1
55,0,80,-7,-10,0,25,44,66,4
56,0,79,0,2,44,42,51,34,1
102,4,95,0,44,-20.0,1,44,32,1
39,0,95,0,38,0,58.0,44,0,1
84,0,95,0,44,0,4,44,80,5
51,0,81,0,50,-5,30.0,44,2,1
51,0,95,0,44,44,37,44,0,1
45,0,95,6,44,0,42,44,2,1
44,4,95,0,44,12,33.0,44,0,1
77,0,81,0,44,44,51,123,118.0,5
56,0,81,-3,-10,44,25,44,66,4
44,0,86,1,44,12,42,42,0,1
37,0,95,0,30,-4,69.0,75,6,1
41,0,77,0,42,0,36,44,0,1
41,0,95,0,42,25,46,46,2,1
56,1,86,0,46,-5,40,39,0,1
56,0,95,0,56,4,51,51,0,1
49,0,95,0,50,-5,31.0,44,0,1
56,0,81,2,44,0,51,44,0,1
56,0,84,0,44,8,4,117.0,114.0,5
56,-1,84,0,44,44,25,44,0,1
37,0,77,0,2,-12,51,44,34,1
45,0,80,0,46,20,35.0,44,0,1
56,0,95,1,-10,44,26,44,66,4
37,0,95,-2,24,-5,52.0,44,14,1
46,0,95,0,46,0,42,42,0,1
51,0,78,0,44,0,27.0,44,0,1
41,-2,77,0,44,-5,36,44,2,1
42,-5,81,0,42,0,39,44,2,1
37,0,79,0,30,0,43,48,6,1
56,0,79,0,44,-11,33.0,44,2,1
41,0,95,-3,42,30,46,46,0,1
49,-1,78,0,50,0,29.0,51,0,1
48,5,77,0,46,-5,29.0,44,2,1
37,0,79,0,10,-12,43,51,26,1
